ts	tag	url	leader	alerts_processed	sink_q	sink_drops	verdict_n	v_p50	v_p95	v_p99	notify_n	n_p50	n_p95	n_p99	pg_conn	redis_alert_kb	redis_cache_kb	sse
1789189029.988673200	m1-ladder	http://127.0.0.1:8081	1	21800	0	0	21800	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	19	3038864	1011720	NA
1789189039.853646100	m1-ladder	http://127.0.0.1:8081	1	21800	0	0	21800	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	19	3018392	1011720	NA
1789189049.639615100	m1-ladder	http://127.0.0.1:8081	1	21800	0	0	21800	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	19	3018392	1011720	NA
1789189059.430838600	m1-ladder	http://127.0.0.1:8081	1	21800	0	0	21800	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	19	3038864	1011720	NA
1789189069.273003000	m1-ladder	http://127.0.0.1:8081	1	21900	0	0	21900	0.4928616	0.5220529	0.5220529	0	NaN	NaN	NaN	19	3018392	1011720	NA
1789189079.049613900	m1-ladder	http://127.0.0.1:8081	1	100	0	0	0	NaN	NaN	NaN	0	NaN	NaN	NaN	6	3055112	1011720	NA
1789189088.834940200	m1-ladder	http://127.0.0.1:8081	1	100	0	35	100	8.8698662	8.8698662	8.8698662	100	8.8743886	8.8743886	8.8743886	5	3055192	1011720	NA
1789189098.610087200	m1-ladder	http://127.0.0.1:8081	1	100	0	35	100	8.8698662	8.8698662	8.8698662	100	8.8743886	8.8743886	8.8743886	5	3055192	1011720	NA
1789189108.324439900	m1-ladder	http://127.0.0.1:8081	1	3100	0	2907	3100	0.3534284	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	5	3100880	1011720	NA
1789189118.057347300	m1-ladder	http://127.0.0.1:8081	1	3100	0	2907	3100	0.3534284	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	5	3100880	1011720	NA
1789189127.812374400	m1-ladder	http://127.0.0.1:8081	1	3100	0	2907	3100	0.3534284	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	5	3100880	1011720	NA
1789189137.369696200	m1-ladder	http://127.0.0.1:8081	1	6100	0	5779	6100	0.3534284	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3161672	1011720	NA
1789189146.869432800	m1-ladder	http://127.0.0.1:8081	1	6100	0	5779	6100	0.3534284	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3141200	1011720	NA
1789189156.422267400	m1-ladder	http://127.0.0.1:8081	1	6100	0	5779	6100	0.3534284	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3141200	1011720	NA
1789189165.954545900	m1-ladder	http://127.0.0.1:8081	1	6100	0	5779	6100	0.3534284	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3150544	1011720	NA
1789189175.464469900	m1-ladder	http://127.0.0.1:8081	1	9100	0	8651	9100	0.3060167	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3140312	1011720	NA
1789189184.986762800	m1-ladder	http://127.0.0.1:8081	1	9100	0	8651	9100	0.3060167	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3140312	1011720	NA
1789189194.514467200	m1-ladder	http://127.0.0.1:8081	1	9100	0	8651	9100	0.3060167	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3140312	1011720	NA
1789189204.058257000	m1-ladder	http://127.0.0.1:8081	1	9100	0	8651	9100	0.3060167	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3140312	1011720	NA
1789189213.564353300	m1-ladder	http://127.0.0.1:8081	1	9100	0	8651	9100	0.3060167	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3140312	1011720	NA
1789189223.080313300	m1-ladder	http://127.0.0.1:8081	1	9100	0	8651	9100	0.3060167	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3140312	1011720	NA
1789189232.614700500	m1-ladder	http://127.0.0.1:8081	1	9100	0	8651	9100	0.3060167	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3140312	1011720	NA
1789189242.134665600	m1-ladder	http://127.0.0.1:8081	1	9100	0	8651	9100	0.3060167	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3140312	1011720	NA
1789189251.793934200	m1-ladder	http://127.0.0.1:8081	1	9100	0	8651	9100	0.3060167	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3140312	1011720	NA
1789189261.344612700	m1-ladder	http://127.0.0.1:8081	1	9100	0	8651	9100	0.3060167	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3140312	1011720	NA
1789189270.858617400	m1-ladder	http://127.0.0.1:8081	1	9100	0	8651	9100	0.3060167	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3140312	1011720	NA
1789189280.358078400	m1-ladder	http://127.0.0.1:8081	1	9100	0	8651	9100	0.3060167	0.3534284	8.8698662	100	8.8743886	8.8743886	8.8743886	6	3140312	1011720	NA
1789189289.893441500	m1-ladder	http://127.0.0.1:8081	1	0	0	0	0	NaN	NaN	NaN	0	NaN	NaN	NaN	4	3140312	1011720	NA
1789189299.416066400	m1-ladder	http://127.0.0.1:8081	1	0	0	0	0	NaN	NaN	NaN	0	NaN	NaN	NaN	4	3140312	1011720	NA
1789189308.955421300	m1-ladder	http://127.0.0.1:8081	1	0	0	0	0	NaN	NaN	NaN	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189318.511550900	m1-ladder	http://127.0.0.1:8081	1	100	0	0	0	NaN	NaN	NaN	0	NaN	NaN	NaN	6	3161544	1011720	NA
1789189328.100881500	m1-ladder	http://127.0.0.1:8081	1	100	0	0	100	8.4866455	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189337.603288700	m1-ladder	http://127.0.0.1:8081	1	100	0	0	100	8.4866455	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189347.167274600	m1-ladder	http://127.0.0.1:8081	1	200	0	0	200	0.1878459	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3141200	1011720	NA
1789189356.718471400	m1-ladder	http://127.0.0.1:8081	1	200	0	0	200	0.1878459	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3141200	1011720	NA
1789189366.290608000	m1-ladder	http://127.0.0.1:8081	1	200	0	0	200	0.1878459	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3141200	1011720	NA
1789189375.936665100	m1-ladder	http://127.0.0.1:8081	1	300	0	0	300	0.1878459	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3160784	1011720	NA
1789189385.497731100	m1-ladder	http://127.0.0.1:8081	1	300	0	0	300	0.1878459	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189395.043145100	m1-ladder	http://127.0.0.1:8081	1	300	0	0	300	0.1878459	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189404.617702100	m1-ladder	http://127.0.0.1:8081	1	300	0	0	300	0.1878459	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3150544	1011720	NA
1789189414.233860300	m1-ladder	http://127.0.0.1:8081	1	400	0	0	400	0.0723773	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189423.792424000	m1-ladder	http://127.0.0.1:8081	1	400	0	0	400	0.0723773	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189433.297269800	m1-ladder	http://127.0.0.1:8081	1	400	0	0	400	0.0723773	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189442.799890200	m1-ladder	http://127.0.0.1:8081	1	500	0	0	500	0.0723773	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189452.295298000	m1-ladder	http://127.0.0.1:8081	1	500	0	0	500	0.0723773	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189461.870604200	m1-ladder	http://127.0.0.1:8081	1	500	0	0	500	0.0723773	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189471.444471300	m1-ladder	http://127.0.0.1:8081	1	600	0	0	600	0.0677385	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189481.032222600	m1-ladder	http://127.0.0.1:8081	1	600	0	0	600	0.0677385	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189490.633694200	m1-ladder	http://127.0.0.1:8081	1	600	0	0	600	0.0677385	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189500.178887900	m1-ladder	http://127.0.0.1:8081	1	700	0	0	700	0.0677385	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189509.714826600	m1-ladder	http://127.0.0.1:8081	1	700	0	0	700	0.0677385	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189519.312236800	m1-ladder	http://127.0.0.1:8081	1	700	0	0	700	0.0677385	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189528.851401700	m1-ladder	http://127.0.0.1:8081	1	800	0	0	800	0.0641766	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189538.391366300	m1-ladder	http://127.0.0.1:8081	1	800	0	0	800	0.0641766	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189547.940124700	m1-ladder	http://127.0.0.1:8081	1	800	0	0	800	0.0641766	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189557.467329700	m1-ladder	http://127.0.0.1:8081	1	900	0	0	900	0.0642947	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189567.085689300	m1-ladder	http://127.0.0.1:8081	1	900	0	0	900	0.0642947	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189576.748914500	m1-ladder	http://127.0.0.1:8081	1	900	0	0	900	0.0642947	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189586.270112400	m1-ladder	http://127.0.0.1:8081	1	1000	0	0	1000	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3160784	1011720	NA
1789189595.890223100	m1-ladder	http://127.0.0.1:8081	1	1000	0	0	1000	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189605.582555200	m1-ladder	http://127.0.0.1:8081	1	1000	0	0	1000	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189615.310332100	m1-ladder	http://127.0.0.1:8081	1	1100	0	0	1000	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3150544	1011720	NA
1789189625.244149100	m1-ladder	http://127.0.0.1:8081	1	1100	0	0	1100	0.0642947	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189634.925708600	m1-ladder	http://127.0.0.1:8081	1	1100	0	0	1100	0.0642947	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189644.539577300	m1-ladder	http://127.0.0.1:8081	1	1100	0	0	1100	0.0642947	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3150544	1011720	NA
1789189654.172452700	m1-ladder	http://127.0.0.1:8081	1	1200	0	0	1200	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189663.811347700	m1-ladder	http://127.0.0.1:8081	1	1200	0	0	1200	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189673.518706400	m1-ladder	http://127.0.0.1:8081	1	1200	0	0	1200	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189683.213034100	m1-ladder	http://127.0.0.1:8081	1	1300	0	0	1300	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189692.812838600	m1-ladder	http://127.0.0.1:8081	1	1300	0	0	1300	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189702.343793100	m1-ladder	http://127.0.0.1:8081	1	1300	0	0	1300	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189712.013404300	m1-ladder	http://127.0.0.1:8081	1	1400	0	0	1400	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189721.751004300	m1-ladder	http://127.0.0.1:8081	1	1400	0	0	1400	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189731.633505400	m1-ladder	http://127.0.0.1:8081	1	1400	0	0	1400	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189741.177601500	m1-ladder	http://127.0.0.1:8081	1	1500	0	0	1500	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189750.635603200	m1-ladder	http://127.0.0.1:8081	1	1500	0	0	1500	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189760.057747900	m1-ladder	http://127.0.0.1:8081	1	1500	0	0	1500	0.0642064	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189769.467730000	m1-ladder	http://127.0.0.1:8081	1	1600	0	0	1600	0.0641766	8.4866455	8.4866455	0	NaN	NaN	NaN	7	3140312	1011720	NA
1789189778.940991700	m1-ladder	http://127.0.0.1:8081	1	1600	0	0	1600	0.0641766	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189788.319949400	m1-ladder	http://127.0.0.1:8081	1	1600	0	0	1600	0.0641766	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189797.730261100	m1-ladder	http://127.0.0.1:8081	1	1700	0	0	1700	0.0641766	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189807.105115000	m1-ladder	http://127.0.0.1:8081	1	1700	0	0	1700	0.0641766	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189816.686436800	m1-ladder	http://127.0.0.1:8081	1	1700	0	0	1700	0.0641766	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189826.029819100	m1-ladder	http://127.0.0.1:8081	1	1800	0	0	1800	0.0633473	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3150544	1011720	NA
1789189835.427739100	m1-ladder	http://127.0.0.1:8081	1	1800	0	0	1800	0.0633473	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189845.106910900	m1-ladder	http://127.0.0.1:8081	1	1800	0	0	1800	0.0633473	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140312	1011720	NA
1789189854.573939400	m1-ladder	http://127.0.0.1:8081	1	1800	0	0	1800	0.0633473	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3160816	1011720	NA
1789189863.991331100	m1-ladder	http://127.0.0.1:8081	1	1900	0	0	1900	0.0634319	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189873.429169200	m1-ladder	http://127.0.0.1:8081	1	1900	0	0	1900	0.0634319	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189882.888033800	m1-ladder	http://127.0.0.1:8081	1	1900	0	0	1900	0.0634319	8.4866455	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189892.330989400	m1-ladder	http://127.0.0.1:8081	1	2000	0	0	2000	0.0634319	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189901.765175400	m1-ladder	http://127.0.0.1:8081	1	2000	0	0	2000	0.0634319	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189911.196276900	m1-ladder	http://127.0.0.1:8081	1	2000	0	0	2000	0.0634319	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189920.627787200	m1-ladder	http://127.0.0.1:8081	1	2100	0	0	2100	0.0634319	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189930.065209800	m1-ladder	http://127.0.0.1:8081	1	2100	0	0	2100	0.0634319	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189939.486564700	m1-ladder	http://127.0.0.1:8081	1	2100	0	0	2100	0.0634319	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189948.948019400	m1-ladder	http://127.0.0.1:8081	1	2200	0	0	2200	0.0634319	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189958.391770100	m1-ladder	http://127.0.0.1:8081	1	2200	0	0	2200	0.0634319	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189967.819861100	m1-ladder	http://127.0.0.1:8081	1	2200	0	0	2200	0.0634319	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189977.200445200	m1-ladder	http://127.0.0.1:8081	1	2300	0	0	2300	0.0634319	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189986.576278100	m1-ladder	http://127.0.0.1:8081	1	2300	0	0	2300	0.0634319	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789189995.959175400	m1-ladder	http://127.0.0.1:8081	1	2300	0	0	2300	0.0634319	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190005.453728000	m1-ladder	http://127.0.0.1:8081	1	2400	0	0	2400	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3160816	1011720	NA
1789190014.876198000	m1-ladder	http://127.0.0.1:8081	1	2400	0	0	2400	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190024.286260100	m1-ladder	http://127.0.0.1:8081	1	2400	0	0	2400	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190033.756488600	m1-ladder	http://127.0.0.1:8081	1	2400	0	0	2400	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190043.125333000	m1-ladder	http://127.0.0.1:8081	1	2500	0	0	2500	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190052.559298900	m1-ladder	http://127.0.0.1:8081	1	2500	0	0	2500	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190062.047175500	m1-ladder	http://127.0.0.1:8081	1	2500	0	0	2500	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190071.455338100	m1-ladder	http://127.0.0.1:8081	1	2600	0	0	2600	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190080.881619600	m1-ladder	http://127.0.0.1:8081	1	2600	0	0	2600	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190090.384694200	m1-ladder	http://127.0.0.1:8081	1	2600	0	0	2600	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190099.830431000	m1-ladder	http://127.0.0.1:8081	1	2700	0	0	2700	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	7	3140344	1011720	NA
1789190109.284799200	m1-ladder	http://127.0.0.1:8081	1	2700	0	0	2700	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190118.711174900	m1-ladder	http://127.0.0.1:8081	1	2700	0	0	2700	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190128.125766800	m1-ladder	http://127.0.0.1:8081	1	2800	0	0	2800	0.0629172	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190137.549604300	m1-ladder	http://127.0.0.1:8081	1	2800	0	0	2800	0.0629172	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190146.976488400	m1-ladder	http://127.0.0.1:8081	1	2800	0	0	2800	0.0629172	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190156.417558300	m1-ladder	http://127.0.0.1:8081	1	2900	0	0	2900	0.0629172	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3160816	1011720	NA
1789190165.877735600	m1-ladder	http://127.0.0.1:8081	1	2900	0	0	2900	0.0629172	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190175.332950600	m1-ladder	http://127.0.0.1:8081	1	2900	0	0	2900	0.0629172	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190184.799988400	m1-ladder	http://127.0.0.1:8081	1	2900	0	0	2900	0.0629172	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3150576	1011720	NA
1789190194.201597700	m1-ladder	http://127.0.0.1:8081	1	3000	0	0	3000	0.0625125	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190203.630154600	m1-ladder	http://127.0.0.1:8081	1	3000	0	0	3000	0.0625125	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190213.138111600	m1-ladder	http://127.0.0.1:8081	1	3000	0	0	3000	0.0625125	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190222.585507800	m1-ladder	http://127.0.0.1:8081	1	3100	0	0	3100	0.0629172	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190231.998948700	m1-ladder	http://127.0.0.1:8081	1	3100	0	0	3100	0.0629172	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190241.650943200	m1-ladder	http://127.0.0.1:8081	1	3100	0	0	3100	0.0629172	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3140344	1011720	NA
1789190251.125674700	m1-ladder	http://127.0.0.1:8081	1	3200	0	0	3200	0.0629172	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190260.526971700	m1-ladder	http://127.0.0.1:8081	1	3200	0	0	3200	0.0629172	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190270.018439900	m1-ladder	http://127.0.0.1:8081	1	3200	0	0	3200	0.0629172	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190279.463465700	m1-ladder	http://127.0.0.1:8081	1	3300	0	0	3300	0.0632776	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190288.957623600	m1-ladder	http://127.0.0.1:8081	1	3300	0	0	3300	0.0632776	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190298.470108800	m1-ladder	http://127.0.0.1:8081	1	3300	0	0	3300	0.0632776	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190307.914179600	m1-ladder	http://127.0.0.1:8081	1	3400	0	0	3400	0.0632776	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190317.382019400	m1-ladder	http://127.0.0.1:8081	1	3400	0	0	3400	0.0632776	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190326.819561600	m1-ladder	http://127.0.0.1:8081	1	3400	0	0	3400	0.0632776	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190336.310040800	m1-ladder	http://127.0.0.1:8081	1	3500	0	0	3500	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3193584	1011720	NA
1789190345.712359300	m1-ladder	http://127.0.0.1:8081	1	3500	0	0	3500	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190355.120772900	m1-ladder	http://127.0.0.1:8081	1	3500	0	0	3500	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190364.790770600	m1-ladder	http://127.0.0.1:8081	1	3500	0	0	3500	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3201776	1011720	NA
1789190374.265266000	m1-ladder	http://127.0.0.1:8081	1	3600	0	0	3600	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190383.765430100	m1-ladder	http://127.0.0.1:8081	1	3600	0	0	3600	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190393.192974800	m1-ladder	http://127.0.0.1:8081	1	3600	0	0	3600	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190402.618700600	m1-ladder	http://127.0.0.1:8081	1	3700	0	0	3700	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190412.029416000	m1-ladder	http://127.0.0.1:8081	1	3700	0	0	3700	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190421.458217700	m1-ladder	http://127.0.0.1:8081	1	3700	0	0	3700	0.0633473	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190430.973478900	m1-ladder	http://127.0.0.1:8081	1	3800	0	0	3800	0.0632776	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190440.464908900	m1-ladder	http://127.0.0.1:8081	1	3800	0	0	3800	0.0632776	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190449.928809300	m1-ladder	http://127.0.0.1:8081	1	3800	0	0	3800	0.0632776	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190459.607131000	m1-ladder	http://127.0.0.1:8081	1	3900	0	0	3900	0.0632776	0.4156183	8.4866455	0	NaN	NaN	NaN	7	3181304	1011720	NA
1789190469.030921000	m1-ladder	http://127.0.0.1:8081	1	3900	0	0	3900	0.0632776	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190478.473147300	m1-ladder	http://127.0.0.1:8081	1	3900	0	0	3900	0.0632776	0.4156183	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190487.950377600	m1-ladder	http://127.0.0.1:8081	1	4000	0	0	4000	0.0629172	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190497.381174700	m1-ladder	http://127.0.0.1:8081	1	4000	0	0	4000	0.0629172	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190506.833187500	m1-ladder	http://127.0.0.1:8081	1	4000	0	0	4000	0.0629172	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190516.230299800	m1-ladder	http://127.0.0.1:8081	1	4100	0	0	4100	0.0629172	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3201776	1011720	NA
1789190525.625207100	m1-ladder	http://127.0.0.1:8081	1	4100	0	0	4100	0.0629172	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190535.017915800	m1-ladder	http://127.0.0.1:8081	1	4100	0	0	4100	0.0629172	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
1789190544.444495600	m1-ladder	http://127.0.0.1:8081	1	4100	0	0	4100	0.0629172	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3201776	1011720	NA
1789190553.868415100	m1-ladder	http://127.0.0.1:8081	1	4200	0	0	4200	0.0625125	0.2467935	8.4866455	0	NaN	NaN	NaN	6	3181304	1011720	NA
